transaction_id,customer_id,card_id,merchant_id,transaction_date,amount,currency,installments,transaction_status,transaction_type
TXN00007179,CUST00112,CARD000116,MERC00057,2026-06-09 14:28:31,110041,CLP,3,approved,purchase
TXN00007180,CUST00346,CARD000355,MERC00049,2026-03-31 22:24:52,178713,CLP,1,approved,purchase
TXN00007181,CUST00466,CARD000476,MERC00179,2026-03-15 08:02:08,766553,CLP,1,approved,purchase
TXN00007182,CUST00458,CARD000467,MERC00144,2026-04-16 08:16:54,133326,CLP,1,approved,purchase
TXN00007183,CUST00390,CARD000403,MERC00101,2026-05-19 23:47:51,556945,CLP,1,approved,purchase
TXN00007184,CUST00077,CARD000082,MERC00100,2026-06-12 22:50:43,155347,CLP,1,approved,withdrawal
TXN00007185,CUST00451,CARD000460,MERC00035,2026-05-21 21:22:41,18355,CLP,3,approved,purchase
TXN00007186,CUST00493,CARD000508,MERC00114,2026-05-16 17:16:11,78438,CLP,1,approved,purchase
TXN00007187,CUST00047,CARD000048,MERC00182,2026-04-21 22:42:52,117190,CLP,3,approved,purchase
TXN00007188,CUST00245,CARD000246,MERC00134,2026-04-20 18:12:09,11595,CLP,3,approved,purchase
TXN00007189,CUST00261,CARD000261,MERC00075,2026-05-03 16:57:16,361230,CLP,1,approved,purchase
TXN00007190,CUST00093,CARD000099,MERC00085,2026-06-06 23:33:18,807141,CLP,1,APPROVED,refund
TXN00007191,CUST00230,CARD000233,MERC00002,2026-03-23 12:38:42,82090,CLP,1,approved,withdrawal
TXN00007192,CUST00361,CARD000369,MERC00035,2026-05-27 08:38:23,2423,CLP,3,approved,purchase
TXN00007193,CUST00247,CARD000249,MERC00146,2026-04-04 23:16:53,37734,CLP,6,approved,purchase
TXN00007194,CUST00079,CARD000083,MERC00102,2026-03-23 09:58:29,140776,CLP,1,approved,purchase
TXN00007195,CUST00236,CARD000236,MERC00047,2026-03-17 19:50:34,15698,CLP,3,approved,purchase
TXN00007196,CUST00315,CARD000319,MERC00115,2026-05-01 17:30:40,90559,CLP,1,approved,purchase
TXN00007197,CUST00154,CARD000156,MERC00005,2026-03-18 10:57:50,176253,CLP,1,pending,withdrawal
TXN00007198,CUST00003,CARD000003,MERC00163,2026-04-13 16:46:57,12201,CLP,1,rejected,purchase
TXN00007199,CUST00353,CARD000361,MERC00067,2026-04-05 22:59:51,7724,CLP,3,approved,purchase
TXN00007200,CUST00281,CARD000281,MERC00012,2026-04-10 12:52:29,3806,CLP,1,reversed,purchase
TXN00007201,CUST00077,CARD000082,MERC00176,2026-05-26 20:35:54,528849,CLP,1,approved,purchase
TXN00007202,CUST00292,CARD000291,MERC00154,2026-03-23 11:09:02,16983,CLP,1,pending,purchase
TXN00007203,CUST00480,CARD000492,MERC00048,2026-05-05 14:29:46,49991,CLP,1,approved,purchase
TXN00007204,CUST00461,CARD000471,MERC00097,2026-05-13 19:57:56,369775,CLP,1,approved,purchase
TXN00007205,CUST00210,CARD000210,MERC00072,2026-03-25 11:52:00,308903,CLP,1,approved,purchase
TXN00007206,CUST00251,CARD000252,MERC00098,2026-05-16 12:20:44,551614,CLP,6,approved,purchase
TXN00007207,CUST00317,CARD000322,MERC00143,2026-03-21 08:11:49,11082,CLP,1,approved,purchase
TXN00007208,CUST00301,CARD000302,MERC00063,2026-03-29 17:18:08,116091,CLP,1,approved,purchase
TXN00007209,CUST00255,CARD000254,MERC00138,2026-06-08 09:32:02,36004,CLP,1,rejected,purchase
TXN00007210,CUST00154,CARD000156,MERC00097,2026-05-28 20:27:25,149499,CLP,1,approved,purchase
TXN00007211,CUST00027,CARD000026,MERC00056,2026-04-19 13:48:10,69587,CLP,3,approved,purchase
TXN00007212,CUST00025,CARD000024,MERC00068,2026-05-01 21:47:48,549725,CLP,1,APPROVED,purchase
TXN00007213,CUST00326,CARD000331,MERC00005,2026-04-08 21:27:32,117738,CLP,3,approved,purchase
TXN00007214,CUST00065,CARD000070,MERC00072,2026-05-31 21:27:20,470691,CLP,1,approved,purchase
TXN00007215,CUST00335,CARD000342,MERC00032,2026-04-09 12:10:42,440429,CLP,1,approved,purchase
TXN00007216,CUST00293,CARD000292,MERC00061,2026-03-15 23:42:45,5354,CLP,2,approved,purchase
TXN00007217,CUST00433,CARD000441,MERC00156,2026-04-10 13:10:30,90814,CLP,3,approved,purchase
TXN00007218,CUST00387,CARD000399,MERC00084,2026-03-27 14:46:31,674570,CLP,3,approved,purchase
TXN00007219,CUST00067,CARD000072,MERC00169,2026-05-21 14:29:56,2637,CLP,3,pending,refund
TXN00007220,CUST00397,CARD000410,MERC00065,2026-05-17 15:14:05,12502,CLP,1,approved,purchase
TXN00007221,CUST00220,CARD000220,MERC00087,2026-06-03 08:40:29,51118,CLP,1,approved,purchase
TXN00007222,CUST00394,CARD000407,MERC00089,2026-04-16 23:22:10,680289,CLP,1,approved,purchase
TXN00007223,CUST00467,CARD000478,MERC00035,2026-04-26 20:52:25,897321,CLP,1,pending,purchase
TXN00007224,CUST00439,CARD000450,MERC00175,2026-05-25 13:06:35,634075,CLP,1,approved,purchase
TXN00007225,CUST00490,CARD000504,MERC00139,2026-04-05 13:07:58,26383,CLP,3,approved,purchase
TXN00007226,CUST00309,CARD000313,MERC00070,2026-03-28 15:11:05,172505,CLP,3,approved,purchase
TXN00007227,CUST00478,CARD000490,MERC00030,2026-04-17 08:39:31,16737,CLP,12,approved,purchase
TXN00007228,CUST00436,CARD000446,MERC00152,2026-05-01 23:36:25,691112,CLP,3,approved,purchase
TXN00007229,CUST00470,CARD000482,MERC00180,2026-03-17 13:28:57,241952,CLP,1,approved,purchase
TXN00007230,CUST00255,CARD000254,MERC00115,2026-03-31 12:50:15,85333,CLP,6,approved,purchase
TXN00007231,CUST00388,CARD000400,MERC00064,2026-03-19 11:22:54,631291,CLP,1,approved,purchase
TXN00007232,CUST00340,CARD000348,MERC00156,2026-03-30 20:07:24,12285,CLP,1,approved,purchase
TXN00007233,CUST00013,CARD000013,MERC00053,2026-04-30 20:02:18,2371,CLP,1,approved,purchase
TXN00007234,CUST00392,CARD000405,MERC00140,2026-03-17 15:09:52,293640,CLP,3,approved,purchase
TXN00007235,CUST00329,CARD000334,MERC00082,2026-06-04 10:38:28,33973,CLP,1,approved,purchase
TXN00007236,CUST00090,CARD000096,MERC00185,2026-04-14 13:27:06,19983,CLP,1,approved,purchase
TXN00007237,CUST00241,CARD000241,MERC00150,2026-05-10 16:16:20,93972,CLP,1,approved,purchase
TXN00007238,CUST00094,CARD000100,MERC00057,2026-04-21 13:13:28,34427,CLP,3,approved,purchase
TXN00007239,CUST00051,CARD000052,MERC00087,2026-04-29 19:38:51,666544,CLP,1,approved,purchase
TXN00007240,CUST00072,CARD000077,MERC00082,2026-05-24 17:30:51,517683,CLP,2,approved,purchase
TXN00007241,CUST00145,CARD000147,MERC00172,2026-05-02 08:15:20,272628,CLP,1,approved,purchase
TXN00007242,CUST00490,CARD000504,MERC00148,2026-04-18 11:52:13,328697,CLP,1,approved,purchase
TXN00007243,CUST00077,CARD000082,MERC00016,2026-04-04 11:18:43,624184,CLP,3,approved,purchase
TXN00007244,CUST00207,CARD000207,MERC00131,2026-04-23 12:43:25,176308,CLP,6,rejected,purchase
TXN00007245,CUST00077,CARD000082,MERC00190,2026-04-11 10:32:53,869409,CLP,1,approved,purchase
TXN00007246,CUST00433,CARD000441,MERC00188,2026-05-04 14:06:40,7969,CLP,1,approved,purchase
TXN00007247,CUST00083,CARD000088,MERC00184,2026-04-16 17:50:37,316771,CLP,1,approved,purchase
TXN00007248,CUST00415,CARD000425,MERC00082,2026-04-03 17:03:10,99222,CLP,1,approved,purchase
TXN00007249,CUST00088,CARD000093,MERC00143,2026-04-18 21:12:13,172617,CLP,1,approved,purchase
TXN00007250,CUST00390,CARD000403,MERC00008,2026-04-05 22:12:17,46303,CLP,1,approved,purchase
TXN00007251,CUST00333,CARD000340,MERC00109,2026-04-26 10:05:52,7785,CLP,1,pending,purchase
TXN00007252,CUST00455,CARD000464,MERC00102,2026-06-10 11:12:39,40452,CLP,1,approved,purchase
TXN00007253,CUST00248,CARD000250,MERC00068,2026-03-24 22:14:18,44061,CLP,3,approved,purchase
TXN00007254,CUST00023,CARD000022,MERC00188,2026-06-03 18:57:17,286251,CLP,1,approved,purchase
TXN00007255,CUST00260,CARD000260,MERC00103,2026-03-19 18:00:13,28464,CLP,12,reversed,purchase
TXN00007256,CUST00074,CARD000079,MERC00111,2026-03-18 16:39:14,691158,CLP,1,approved,purchase
TXN00007257,CUST00398,CARD000411,MERC00140,2026-04-15 15:18:34,104393,CLP,1,approved,purchase
TXN00007258,CUST00251,CARD000252,MERC00086,2026-06-06 08:44:10,29922,CLP,1,reversed,purchase
TXN00007259,CUST00221,CARD000221,MERC00059,2026-04-03 11:14:52,19916,CLP,1,rejected,purchase
TXN00007260,CUST00490,CARD000504,MERC00051,2026-03-19 08:00:48,367685,CLP,6,approved,purchase
TXN00007261,CUST00495,CARD000511,MERC00066,2026-05-02 13:56:57,717581,CLP,1,approved,purchase
TXN00007262,CUST00120,CARD000123,MERC00071,2026-04-14 12:07:28,23337,CLP,1,approved,purchase
TXN00007263,CUST00260,CARD000260,MERC00155,2026-06-15 16:23:10,149357,CLP,1,approved,withdrawal
TXN00007264,CUST00479,CARD000491,MERC00137,2026-04-01 16:42:47,780989,CLP,1,approved,withdrawal
TXN00007265,CUST00486,CARD000499,MERC00029,2026-04-30 21:57:14,349755,CLP,1,approved,purchase
TXN00007266,CUST00424,CARD000433,MERC00134,2026-06-03 11:22:36,28729,CLP,2,approved,purchase
TXN00007267,CUST00198,CARD000198,MERC00146,2026-05-12 22:25:02,143153,CLP,3,rejected,purchase
TXN00007268,CUST00207,CARD000207,MERC00141,2026-05-31 12:16:50,65443,CLP,1,approved,purchase
TXN00007269,CUST00481,CARD000494,MERC00019,2026-05-08 09:39:35,762767,CLP,1,approved,purchase
TXN00007270,CUST00200,CARD000201,MERC00154,2026-04-28 13:27:32,114548,CLP,1,approved,purchase
TXN00007271,CUST00322,CARD000328,MERC00086,2026-06-14 22:42:48,27004,CLP,1,approved,purchase
TXN00007272,CUST00331,CARD000336,MERC00007,2026-03-24 16:07:21,14915,CLP,3,approved,purchase
TXN00007273,CUST00148,CARD000150,MERC00197,2026-04-28 13:03:53,11466,CLP,1,approved,purchase
TXN00007274,CUST00011,CARD000011,MERC00073,2026-04-27 10:33:06,232826,CLP,1,approved,purchase
TXN00007275,CUST00172,CARD000175,MERC00077,2026-05-06 10:50:23,893186,CLP,1,approved,purchase
TXN00007276,CUST00444,CARD000453,MERC00038,2026-05-18 16:13:52,96985,CLP,1,approved,purchase
TXN00007277,CUST00200,CARD000201,MERC00154,2026-06-02 21:00:31,42373,CLP,1,approved,purchase
TXN00007278,CUST00470,CARD000482,MERC00096,2026-05-17 18:57:47,22642,CLP,1,approved,withdrawal
TXN00007279,CUST00146,CARD000148,MERC00097,2026-04-06 22:09:27,711673,CLP,1,approved,purchase
TXN00007280,CUST00343,CARD000351,MERC00117,2026-05-07 16:24:39,322036,CLP,1,approved,purchase
TXN00007281,CUST00105,CARD000110,MERC00071,2026-04-25 09:13:48,616597,CLP,1,approved,purchase
TXN00007282,CUST00200,CARD000201,MERC00069,2026-04-02 15:30:07,14897,CLP,1,approved,purchase
TXN00007283,CUST00031,CARD000030,MERC00067,2026-03-18 09:46:35,90541,CLP,1,approved,purchase
TXN00007284,CUST00029,CARD000028,MERC00153,2026-05-05 08:19:56,8050,CLP,1,approved,refund
TXN00007285,CUST00219,CARD000219,MERC00027,2026-03-25 15:18:35,9331,CLP,1,approved,purchase
TXN00007286,CUST00388,CARD000400,MERC00028,2026-04-14 12:56:27,578673,CLP,1,approved,purchase
TXN00007287,CUST00299,CARD000299,MERC00134,2026-06-03 13:16:34,642012,CLP,1,approved,purchase
TXN00007288,CUST00318,CARD000323,MERC00175,2026-04-14 09:17:54,467537,CLP,1,approved,purchase
TXN00007289,CUST00013,CARD000013,MERC00003,2026-03-25 08:40:26,192632,CLP,1,approved,purchase
TXN00007290,CUST00212,CARD000212,MERC00084,2026-06-02 10:54:13,88762,CLP,1,approved,purchase
TXN00007291,CUST00357,CARD000365,MERC00004,2026-05-09 15:10:18,3175,CLP,1,approved,purchase
TXN00007292,CUST00277,CARD000277,MERC00059,2026-04-01 17:33:16,333873,CLP,1,APPROVED,purchase
TXN00007293,CUST00048,CARD000049,MERC00038,2026-05-25 19:00:06,178209,CLP,6,rejected,purchase
TXN00007294,CUST00157,CARD000159,MERC00194,2026-05-09 21:43:24,18708,CLP,1,approved,purchase
TXN00007295,CUST00256,CARD000257,MERC00120,2026-06-15 19:47:36,138871,CLP,2,approved,purchase
TXN00007296,CUST00043,CARD000045,MERC00183,2026-03-26 21:30:48,148316,CLP,3,approved,purchase
TXN00007297,CUST00003,CARD000003,MERC00193,2026-03-28 21:42:39,92411,CLP,1,reversed,purchase
TXN00007298,CUST00418,CARD000428,MERC00166,2026-04-24 18:11:47,101810,CLP,3,approved,purchase
TXN00007299,CUST00098,CARD000104,MERC00014,2026-03-28 22:05:38,148761,CLP,3,approved,purchase
TXN00007300,CUST00444,CARD000453,MERC00102,2026-03-22 12:37:23,103457,CLP,3,approved,purchase
TXN00007301,CUST00389,CARD000401,MERC00149,2026-06-14 17:29:09,14008,CLP,1,approved,purchase
TXN00007302,CUST00191,CARD000192,MERC00043,2026-06-07 21:42:59,105779,CLP,3,approved,purchase
TXN00007303,CUST00307,CARD000310,MERC00001,2026-04-27 09:11:14,476635,CLP,3,approved,purchase
TXN00007304,CUST00467,CARD000478,MERC00060,2026-05-14 20:18:17,28584,CLP,1,approved,purchase
TXN00007305,CUST00203,CARD000204,MERC00151,2026-05-31 19:05:08,76631,CLP,1,approved,purchase
TXN00007306,CUST00180,CARD000181,MERC00048,2026-05-05 15:04:33,73178,CLP,2,approved,refund
TXN00007307,CUST00466,CARD000477,MERC00025,2026-04-13 14:30:50,28789,CLP,3,approved,purchase
TXN00007308,CUST00119,CARD000122,MERC00111,2026-04-15 10:43:21,57148,CLP,3,approved,purchase
TXN00007309,CUST00378,CARD000387,MERC00011,2026-03-17 08:47:10,167324,CLP,1,approved,purchase
TXN00007310,CUST00434,CARD000443,MERC00071,2026-03-22 13:19:36,18056,CLP,3,approved,purchase
TXN00007311,CUST00170,CARD000173,MERC00011,2026-03-24 22:45:07,74512,CLP,3,approved,purchase
TXN00007312,CUST00182,CARD000183,MERC00151,2026-06-03 20:47:16,147357,CLP,2,approved,purchase
TXN00007313,CUST00277,CARD000277,MERC00127,2026-04-05 08:57:10,8620,CLP,3,approved,purchase
TXN00007314,CUST00487,CARD000500,MERC00100,2026-05-11 10:06:06,21471,CLP,1,APPROVED,purchase
TXN00007315,CUST00271,CARD000270,MERC00158,2026-04-05 11:16:42,893057,CLP,3,approved,purchase
TXN00007316,CUST00248,CARD000250,MERC00009,2026-04-28 08:05:46,9357,CLP,3,approved,purchase
TXN00007317,CUST00081,CARD000085,MERC00032,2026-03-21 22:11:25,793927,CLP,1,approved,purchase
TXN00007318,CUST00287,CARD000287,MERC00117,2026-06-11 13:05:04,8930,CLP,3,approved,purchase
TXN00007319,CUST00282,CARD000282,MERC00080,2026-04-16 09:25:09,13655,CLP,3,approved,purchase
TXN00007320,CUST00017,CARD000018,MERC00142,2026-06-15 20:16:35,29360,CLP,1,approved,withdrawal
TXN00007321,CUST00352,CARD000360,MERC00164,2026-05-11 09:47:49,441950,CLP,1,approved,purchase
TXN00007322,CUST00002,CARD000002,MERC00017,2026-05-27 15:12:02,164720,CLP,1,approved,purchase
TXN00007323,CUST00108,CARD000113,MERC00144,2026-04-21 10:37:51,33708,CLP,1,APPROVED,purchase
TXN00007324,CUST00385,CARD000397,MERC00102,2026-04-11 13:26:36,309081,CLP,1,approved,purchase
TXN00007325,CUST00389,CARD000401,MERC00146,2026-04-25 19:18:58,286368,CLP,1,approved,withdrawal
TXN00007326,CUST00272,CARD000271,MERC00027,2026-05-07 19:53:36,32389,CLP,1,approved,refund
TXN00007327,CUST00031,CARD000031,MERC00195,2026-04-15 10:15:54,12685,CLP,1,approved,purchase
TXN00007328,CUST00338,CARD000345,MERC00083,2026-06-10 10:44:07,374979,CLP,1,approved,purchase
TXN00007329,CUST00434,CARD000444,MERC00031,2026-04-22 08:24:42,2639,CLP,3,approved,purchase
TXN00007330,CUST00220,CARD000220,MERC00030,2026-04-05 22:49:04,155998,CLP,1,APPROVED,purchase
TXN00007331,CUST00021,CARD000020,MERC00034,2026-04-21 20:44:16,445157,CLP,3,approved,purchase
TXN00007332,CUST00300,CARD000300,MERC00021,2026-06-03 11:16:28,21301,CLP,1,approved,purchase
TXN00007333,CUST00432,CARD000440,MERC00112,2026-06-04 16:08:25,164890,CLP,3,approved,purchase
TXN00007334,CUST00180,CARD000180,MERC00172,2026-04-09 10:24:05,141833,CLP,6,approved,purchase
TXN00007335,CUST00147,CARD000149,MERC00085,2026-03-28 18:58:07,719633,CLP,1,approved,purchase
TXN00007336,CUST00159,CARD000161,MERC00056,2026-05-02 23:59:58,199333,CLP,3,approved,purchase
TXN00007337,CUST00466,CARD000477,MERC00035,2026-03-29 21:32:23,28945,CLP,1,approved,purchase
TXN00007338,CUST00148,CARD000150,MERC00109,2026-03-16 16:51:16,16081,CLP,1,approved,purchase
TXN00007339,CUST00432,CARD000440,MERC00189,2026-05-08 16:40:22,33170,CLP,2,approved,withdrawal
TXN00007340,CUST00030,CARD000029,MERC00154,2026-03-31 16:28:55,20327,CLP,3,approved,purchase
TXN00007341,CUST00384,CARD000396,MERC00165,2026-03-31 11:39:43,353021,CLP,1,approved,purchase
TXN00007342,CUST00393,CARD000406,MERC00132,2026-05-05 20:09:07,8951,CLP,1,approved,purchase
TXN00007343,CUST00482,CARD000495,MERC00120,2026-04-03 14:09:17,11395,CLP,2,approved,purchase
TXN00007344,CUST00331,CARD000337,MERC00067,2026-06-08 13:36:58,24273,CLP,2,approved,purchase
TXN00007345,CUST00237,CARD000237,MERC00114,2026-05-23 13:47:49,104376,CLP,6,approved,purchase
TXN00007346,CUST00244,CARD000244,MERC00114,2026-03-17 18:08:49,58366,CLP,3,approved,purchase
TXN00007347,CUST00327,CARD000332,MERC00119,2026-04-25 11:15:28,315051,CLP,1,APPROVED,purchase
TXN00007348,CUST00438,CARD000449,MERC00175,2026-06-04 16:15:20,174652,CLP,2,approved,purchase
TXN00007349,CUST00331,CARD000337,MERC00148,2026-04-21 10:13:19,876043,CLP,1,approved,purchase
TXN00007350,CUST00217,CARD000216,MERC00068,2026-03-21 18:26:34,20438,CLP,1,approved,purchase
TXN00007351,CUST00493,CARD000509,MERC00131,2026-05-15 20:47:46,597470,CLP,1,approved,purchase
TXN00007352,CUST00147,CARD000149,MERC00168,2026-04-18 22:03:47,2643,CLP,3,approved,purchase
TXN00007353,CUST00488,CARD000502,MERC00093,2026-04-22 17:31:05,22398,CLP,1,approved,purchase
TXN00007354,CUST00185,CARD000186,MERC00148,2026-06-07 20:45:26,430920,CLP,12,approved,purchase
TXN00007355,CUST00384,CARD000396,MERC00117,2026-06-15 14:30:01,645228,CLP,2,approved,purchase
TXN00007356,CUST00409,CARD000419,MERC00006,2026-05-10 13:56:36,101231,CLP,1,approved,purchase
TXN00007357,CUST00307,CARD000310,MERC00175,2026-03-21 20:52:32,137932,CLP,1,approved,purchase
TXN00007358,CUST00199,CARD000199,MERC00119,2026-03-25 11:41:57,143661,CLP,1,approved,purchase
TXN00007359,CUST00305,CARD000307,MERC00058,2026-05-23 12:04:25,137272,CLP,1,approved,purchase
TXN00007360,CUST00048,CARD000049,MERC00035,2026-03-30 22:41:51,724892,CLP,1,APPROVED,purchase
TXN00007361,CUST00493,CARD000508,MERC00093,2026-05-22 15:57:30,215790,CLP,1,approved,purchase
TXN00007362,CUST00493,CARD000509,MERC00063,2026-03-26 21:10:25,28292,CLP,1,approved,purchase
TXN00007363,CUST00469,CARD000481,MERC00134,2026-04-19 18:22:30,10486,CLP,12,approved,purchase
TXN00007364,CUST00153,CARD000155,MERC00005,2026-06-09 12:12:58,26412,CLP,1,approved,purchase
TXN00007365,CUST00256,CARD000256,MERC00089,2026-03-20 10:31:14,56906,CLP,1,approved,purchase
TXN00007366,CUST00477,CARD000489,MERC00173,2026-05-27 23:41:29,21310,CLP,3,approved,purchase
TXN00007367,CUST00048,CARD000049,MERC00056,2026-05-19 11:59:33,174280,CLP,1,approved,purchase
TXN00007368,CUST00069,CARD000074,MERC00026,2026-03-23 22:22:48,863264,CLP,1,approved,purchase
TXN00007369,CUST00247,CARD000249,MERC00112,2026-05-21 22:55:26,76000,CLP,1,APPROVED,purchase
TXN00007370,CUST00124,CARD000127,MERC00034,2026-04-21 12:13:57,133574,CLP,1,approved,purchase
TXN00007371,CUST00033,CARD000033,MERC00010,2026-04-08 19:27:31,526708,CLP,1,rejected,purchase
TXN00007372,CUST00256,CARD000257,MERC00045,2026-05-19 15:15:05,3389,CLP,1,reversed,withdrawal
TXN00007373,CUST00079,CARD000083,MERC00119,2026-04-04 09:12:19,240017,CLP,3,approved,purchase
TXN00007374,CUST00165,CARD000168,MERC00075,2026-04-23 19:12:25,40343,CLP,1,approved,purchase
TXN00007375,CUST00198,CARD000198,MERC00050,2026-04-12 08:22:02,758394,CLP,1,approved,purchase
TXN00007376,CUST00194,CARD000194,MERC00007,2026-04-04 20:00:00,163354,CLP,3,approved,purchase
TXN00007377,CUST00334,CARD000341,MERC00008,2026-04-10 21:41:14,94406,CLP,3,approved,purchase
TXN00007378,CUST00360,CARD000368,MERC00165,2026-04-01 15:33:12,757039,CLP,1,approved,purchase
TXN00007379,CUST00285,CARD000284,MERC00136,2026-06-07 18:05:28,27825,CLP,1,rejected,purchase
TXN00007380,CUST00370,CARD000378,MERC00105,2026-05-17 11:34:05,142329,CLP,3,approved,purchase
TXN00007381,CUST00235,CARD000235,MERC00084,2026-04-26 22:48:38,143783,CLP,1,approved,purchase
TXN00007382,CUST00206,CARD000206,MERC00128,2026-03-26 20:05:24,573920,CLP,1,approved,purchase
TXN00007383,CUST00212,CARD000212,MERC00177,2026-04-28 18:04:59,370167,CLP,3,approved,purchase
TXN00007384,CUST00340,CARD000348,MERC00034,2026-06-10 20:26:57,16855,CLP,12,rejected,purchase
TXN00007385,CUST00144,CARD000146,MERC00199,2026-04-24 23:32:40,1550,CLP,1,approved,purchase
TXN00007386,CUST00294,CARD000293,MERC00189,2026-05-06 15:22:27,14851,CLP,1,approved,purchase
TXN00007387,CUST00091,CARD000097,MERC00040,2026-05-16 08:47:25,25747,CLP,1,approved,purchase
TXN00007388,CUST00002,CARD000002,MERC00053,2026-04-21 09:04:49,211146,CLP,1,approved,purchase
TXN00007389,CUST00044,CARD000046,MERC00165,2026-04-10 22:35:49,172538,CLP,1,approved,purchase
TXN00007390,CUST00110,CARD000114,MERC00184,2026-04-19 20:14:38,853076,CLP,6,approved,purchase
TXN00007391,CUST00285,CARD000285,MERC00187,2026-03-18 13:40:36,33438,CLP,3,approved,purchase
TXN00007392,CUST00274,CARD000273,MERC00055,2026-03-21 14:10:37,21025,CLP,1,approved,purchase
TXN00007393,CUST00416,CARD000426,MERC00135,2026-05-14 15:14:24,22750,CLP,12,APPROVED,purchase
TXN00007394,CUST00212,CARD000212,MERC00108,2026-06-14 17:22:14,102615,CLP,1,approved,refund
TXN00007395,CUST00282,CARD000282,MERC00062,2026-05-05 23:19:11,15757,CLP,1,approved,purchase
TXN00007396,CUST00218,CARD000218,MERC00044,2026-05-22 22:23:19,50842,CLP,3,approved,purchase
TXN00007397,CUST00056,CARD000057,MERC00077,2026-03-21 12:01:26,113251,CLP,1,approved,withdrawal
TXN00007398,CUST00226,CARD000228,MERC00083,2026-05-10 16:09:01,461286,CLP,1,approved,purchase
TXN00007399,CUST00421,CARD000430,MERC00050,2026-05-26 14:36:11,197693,CLP,1,approved,purchase
TXN00007400,CUST00406,CARD000417,MERC00150,2026-04-22 14:34:52,6637,CLP,1,approved,purchase
TXN00007401,CUST00086,CARD000092,MERC00032,2026-05-18 15:20:56,148841,CLP,1,approved,purchase
TXN00007402,CUST00009,CARD000009,MERC00007,2026-04-13 14:55:37,12892,CLP,1,approved,purchase
TXN00007403,CUST00264,CARD000264,MERC00075,2026-05-21 11:38:32,29073,CLP,1,approved,purchase
TXN00007404,CUST00301,CARD000301,MERC00122,2026-05-18 17:26:43,18679,CLP,1,approved,purchase
